[*] Binary protection state of ntfs-3g

  
  	No RELRO       No Canary found   NX disabled  No PIE       RPATH        No RUNPATH   No Symbols


[*] Function strcat tear down of ntfs-3g

    ; assembly                               | /* r2dec pseudo code output */
                                             |         } else {
    0x0040c8f8 lw t9, -0x7fd4(gp)            |             t9 = *((gp - 8181));
    0x0040c8fc addiu t9, t9, -0x4728         |             t9 += -0x4728;
    0x0040c900 jalr t9                       |             t9 ();
    0x0040c904 nop                           |             
    0x0040c908 lw gp, 0x10(fp)               |             gp = *(var_10h);
                                             |             if (v0 != 0) {
    0x0040c90c beqz v0, 0x40c91c             |                 
    0x0040c910 addiu v0, zero, 0x14          |                 v0 = 0x14;
    0x0040c914 sw v0, 0xd4(fp)               |                 *(var_d4h) = v0;
    0x0040c918 b 0x40d20c                    |                 
                                             |             } else {
    0x0040c91c lw a0, -0x7fe8(gp)            |                 a0 = *((gp - 8186));
    0x0040c920 addiu a0, a0, -0x7ce0         |                 a0 += -0x7ce0;
    0x0040c924 lw a0, (a0)                   |                 a0 = *(a0);
    0x0040c928 lw a1, -0x7fe8(gp)            |                 a1 = *((gp - 8186));
    0x0040c92c addiu a1, a1, -0x7cf0         |                 a1 += -0x7cf0;
    0x0040c930 move a2, zero                 |                 a2 = 0;
    0x0040c934 lw t9, -0x7d0c(gp)            |                 t9 = sym.parse_mount_options;
    0x0040c938 jalr t9                       |                 t9 ();
    0x0040c93c nop                           |                 
    0x0040c940 lw gp, 0x10(fp)               |                 gp = *(var_10h);
    0x0040c944 sw v0, 0x18(fp)               |                 *(var_18h) = v0;
    0x0040c948 lw v0, 0x18(fp)               |                 v0 = *(var_18h);
                                             |                 if (v0 == 0) {
    0x0040c94c bnez v0, 0x40c960             |                     
    0x0040c950 nop                           |                     
    0x0040c954 addiu v0, zero, 0xb           |                     v0 = 0xb;
    0x0040c958 sw v0, 0xd4(fp)               |                     *(var_d4h) = v0;
    0x0040c95c b 0x40d1a8                    |                     
                                             |                 } else {
    0x0040c960 addiu v0, fp, 0xd0            |                     v0 = fp + 0xd0;
    0x0040c964 lw a0, -0x7fe8(gp)            |                     a0 = *((gp - 8186));
    0x0040c968 addiu a0, a0, -0x7cf0         |                     a0 += -0x7cf0;
    0x0040c96c lw a0, 8(a0)                  |                     a0 = *((a0 + 2));
    0x0040c970 move a1, v0                   |                     a1 = v0;
    0x0040c974 lw t9, -0x7f0c(gp)            |                     t9 = sym.imp.ntfs_check_if_mounted;
    0x0040c978 jalr t9                       |                     t9 ();
    0x0040c97c nop                           |                     
    0x0040c980 lw gp, 0x10(fp)               |                     gp = *(var_10h);
                                             |                     if (v0 == 0) {
    0x0040c984 bnez v0, 0x40c9a4             |                         
    0x0040c988 lw v0, 0xd0(fp)               |                         v0 = *(var_d0h);
    0x0040c98c andi v0, v0, 1                |                         v0 &= 1;
                                             |                         if (v0 != 0) {
    0x0040c990 beqz v0, 0x40c9a4             |                             
    0x0040c994 nop                           |                             
    0x0040c998 addiu v0, zero, 0x10          |                             v0 = 0x10;
    0x0040c99c sw v0, 0xd4(fp)               |                             *(var_d4h) = v0;
    0x0040c9a0 b 0x40d1a8                    |                             
                                             |                         }
                                             |                     } else {
    0x0040c9a4 lw v0, -0x7fe8(gp)            |                         v0 = *((gp - 8186));
    0x0040c9a8 addiu v0, v0, -0x7cf0         |                         v0 += -0x7cf0;
    0x0040c9ac lw v0, (v0)                   |                         v0 = *(v0);
    0x0040c9b0 lb v1, (v0)                   |                         v1 = *(v0);
    0x0040c9b4 addiu v0, zero, 0x2f          |                         v0 = 0x2f;
                                             |                         if (v1 == v0) {
    0x0040c9b8 bne v1, v0, 0x40c9f0          |                             
    0x0040c9bc nop                           |                             
    0x0040c9c0 lw s0, -0x7fe8(gp)            |                             s0 = *((gp - 8186));
    0x0040c9c4 addiu s0, s0, -0x7ce0         |                             s0 += -0x7ce0;
    0x0040c9c8 lw s0, (s0)                   |                             s0 = *(s0);
    0x0040c9cc lw a0, -0x7fe8(gp)            |                             a0 = *((gp - 8186));
    0x0040c9d0 addiu a0, a0, -0x7cf0         |                             a0 += -0x7cf0;
    0x0040c9d4 lw a0, (a0)                   |                             a0 = *(a0);
    0x0040c9d8 lw t9, -0x7dec(gp)            |                             t9 = sym.imp.strdup;
    0x0040c9dc jalr t9                       |                             t9 ();
    0x0040c9e0 nop                           |                             
    0x0040c9e4 lw gp, 0x10(fp)               |                             gp = *(var_10h);
    0x0040c9e8 sw v0, 0x78(s0)               |                             *((s0 + 30)) = v0;
    0x0040c9ec b 0x40cad0                    |                             
                                             |                         } else {
    0x0040c9f0 lw s0, -0x7fe8(gp)            |                             s0 = *((gp - 8186));
    0x0040c9f4 addiu s0, s0, -0x7ce0         |                             s0 += -0x7ce0;
    0x0040c9f8 lw s0, (s0)                   |                             s0 = *(s0);
    0x0040c9fc addiu a0, zero, 0x1000        |                             a0 = 0x1000;
    0x0040ca00 lw t9, -0x7f7c(gp)            |                             t9 = sym.imp.ntfs_malloc;
    0x0040ca04 jalr t9                       |                             t9 ();
    0x0040ca08 nop                           |                             
    0x0040ca0c lw gp, 0x10(fp)               |                             gp = *(var_10h);
    0x0040ca10 sw v0, 0x78(s0)               |                             *((s0 + 30)) = v0;
    0x0040ca14 lw v0, -0x7fe8(gp)            |                             v0 = *((gp - 8186));
    0x0040ca18 addiu v0, v0, -0x7ce0         |                             v0 += -0x7ce0;
    0x0040ca1c lw v0, (v0)                   |                             v0 = *(v0);
    0x0040ca20 lw v0, 0x78(v0)               |                             v0 = *((v0 + 30));
                                             |                             if (v0 == 0) {
    0x0040ca24 beqz v0, 0x40cad0             |                                 goto label_1;
                                             |                             }
    0x0040ca28 nop                           |                             
    0x0040ca2c lw a0, -0x7fe8(gp)            |                             a0 = *((gp - 8186));
    0x0040ca30 addiu a0, a0, -0x7cf0         |                             a0 += -0x7cf0;
    0x0040ca34 lw a0, (a0)                   |                             a0 = *(a0);
    0x0040ca38 lw t9, -0x7f5c(gp)            |                             t9 = sym.imp.strlen;
    0x0040ca3c jalr t9                       |                             t9 ();
    0x0040ca40 nop                           |                             
    0x0040ca44 lw gp, 0x10(fp)               |                             gp = *(var_10h);
    0x0040ca48 move v1, v0                   |                             v1 = v0;
    0x0040ca4c addiu v0, zero, 0xfff         |                             v0 = 0xfff;
    0x0040ca50 subu v1, v0, v1               |                             __asm ("subu v1, v0, v1");
    0x0040ca54 lw v0, -0x7fe8(gp)            |                             v0 = *((gp - 8186));
    0x0040ca58 addiu v0, v0, -0x7ce0         |                             v0 += -0x7ce0;
    0x0040ca5c lw v0, (v0)                   |                             v0 = *(v0);
    0x0040ca60 lw a0, 0x78(v0)               |                             a0 = *((v0 + 30));
    0x0040ca64 move a1, v1                   |                             a1 = v1;
    0x0040ca68 lw t9, -0x7e68(gp)            |                             t9 = sym.imp.getcwd;
    0x0040ca6c jalr t9                       |                             t9 ();
    0x0040ca70 nop                           |                             
    0x0040ca74 lw gp, 0x10(fp)               |                             gp = *(var_10h);
                                             |                             if (v0 == 0) {
    0x0040ca78 beqz v0, 0x40cad0             |                                 goto label_1;
                                             |                             }
    0x0040ca7c lw v0, -0x7fe8(gp)            |                             v0 = *((gp - 8186));
    0x0040ca80 addiu v0, v0, -0x7ce0         |                             v0 += -0x7ce0;
    0x0040ca84 lw v0, (v0)                   |                             v0 = *(v0);
    0x0040ca88 lw a0, 0x78(v0)               |                             a0 = *((v0 + 30));
    0x0040ca8c lw a1, -0x7fdc(gp)            |                             a1 = *((gp - 8183));
    0x0040ca90 addiu a1, a1, 0x4f70          |                             a1 += 0x4f70;
[31m    0x0040ca94 lw t9, -0x7d24(gp)            |                             t9 = sym.imp.strcat;[0m
    0x0040ca98 jalr t9                       |                             t9 ();
    0x0040ca9c nop                           |                             
    0x0040caa0 lw gp, 0x10(fp)               |                             gp = *(var_10h);
    0x0040caa4 lw v0, -0x7fe8(gp)            |                             v0 = *((gp - 8186));
    0x0040caa8 addiu v0, v0, -0x7ce0         |                             v0 += -0x7ce0;
    0x0040caac lw v0, (v0)                   |                             v0 = *(v0);
    0x0040cab0 lw a0, 0x78(v0)               |                             a0 = *((v0 + 30));
    0x0040cab4 lw a1, -0x7fe8(gp)            |                             a1 = *((gp - 8186));
    0x0040cab8 addiu a1, a1, -0x7cf0         |                             a1 += -0x7cf0;
    0x0040cabc lw a1, (a1)                   |                             a1 = *(a1);
[31m    0x0040cac0 lw t9, -0x7d24(gp)            |                             t9 = sym.imp.strcat;[0m
    0x0040cac4 jalr t9                       |                             t9 ();
    0x0040cac8 nop                           |                             
    0x0040cacc lw gp, 0x10(fp)               |                             gp = *(var_10h);
                                             |                         }
                                             | label_1:
    0x0040cad0 lw v0, -0x7fe8(gp)            |                         v0 = *((gp - 8186));
    0x0040cad4 addiu v0, v0, -0x7ce0         |                         v0 += -0x7ce0;
    0x0040cad8 lw v0, (v0)                   |                         v0 = *(v0);
    0x0040cadc lw v0, 0x78(v0)               |                         v0 = *((v0 + 30));
                                             |                         if (v0 == 0) {
    0x0040cae0 bnez v0, 0x40caf4             |                             
    0x0040cae4 nop                           |                             
    0x0040cae8 addiu v0, zero, 0x14          |                             v0 = 0x14;
    0x0040caec sw v0, 0xd4(fp)               |                             *(var_d4h) = v0;
    0x0040caf0 b 0x40d1a8                    |                             
                                             |                         } else {
    0x0040caf4 lw v0, -0x7fe8(gp)            |                             v0 = *((gp - 8186));
    0x0040caf8 addiu v0, v0, -0x7ce0         |                             v0 += -0x7ce0;
    0x0040cafc lw v0, (v0)                   |                             v0 = *(v0);
    0x0040cb00 sw zero, 0x90(v0)             |                             *((v0 + 36)) = 0;
    0x0040cb04 lw v0, -0x7fe8(gp)            |                             v0 = *((gp - 8186));
    0x0040cb08 addiu v0, v0, -0x7ce0         |                             v0 += -0x7ce0;
    0x0040cb0c lw v0, (v0)                   |                             v0 = *(v0);
    0x0040cb10 sw zero, 0x94(v0)             |                             *((v0 + 37)) = 0;
    0x0040cb14 lw v0, -0x7fe8(gp)            |                             v0 = *((gp - 8186));
    0x0040cb18 addiu v0, v0, -0x7cf0         |                             v0 += -0x7cf0;
    0x0040cb1c lw v0, (v0)                   |                             v0 = *(v0);
    0x0040cb20 lb v1, (v0)                   |                             v1 = *(v0);
    0x0040cb24 addiu v0, zero, 0x2f          |                             v0 = 0x2f;
                                             |                             if (v1 == v0) {
    0x0040cb28 bne v1, v0, 0x40cb80          |                                 
    0x0040cb2c nop                           |                                 
    0x0040cb30 addiu v0, fp, 0x30            |                                 v0 = fp + 0x30;
    0x0040cb34 lw a0, -0x7fe8(gp)            |                                 a0 = *((gp - 8186));
    0x0040cb38 addiu a0, a0, -0x7cf0         |                                 a0 += -0x7cf0;
    0x0040cb3c lw a0, (a0)                   |                                 a0 = *(a0);
    0x0040cb40 move a1, v0                   |                                 a1 = v0;
    0x0040cb44 lw t9, -0x7b90(gp)            |                                 t9 = sym.imp.stat64;
    0x0040cb48 jalr t9                       |                                 t9 ();
    0x0040cb4c nop                           |                                 
    0x0040cb50 lw gp, 0x10(fp)               |                                 gp = *(var_10h);
                                             |                                 if (v0 != 0) {
    0x0040cb54 bnez v0, 0x40cb80             |                                     goto label_2;
                                             |                                 }
    0x0040cb58 lw v1, -0x7fe8(gp)            |                                 v1 = *((gp - 8186));
    0x0040cb5c addiu v1, v1, -0x7ce0         |                                 v1 += -0x7ce0;
    0x0040cb60 lw v1, (v1)                   |                                 v1 = *(v1);
    0x0040cb64 lw v0, 0x50(fp)               |                                 v0 = *(var_50h);
    0x0040cb68 sw v0, 0x90(v1)               |                                 *((v1 + 36)) = v0;
    0x0040cb6c lw v1, -0x7fe8(gp)            |                                 v1 = *((gp - 8186));
    0x0040cb70 addiu v1, v1, -0x7ce0         |                                 v1 += -0x7ce0;
    0x0040cb74 lw v1, (v1)                   |                                 v1 = *(v1);
    0x0040cb78 lw v0, 0x54(fp)               |                                 v0 = *(var_54h);
    0x0040cb7c sw v0, 0x94(v1)               |                                 *((v1 + 37)) = v0;
                                             |                             }
                                             | label_2:
    0x0040cb80 lw t9, -0x7fd4(gp)            |                             t9 = *((gp - 8181));
    0x0040cb84 addiu t9, t9, -0x3fa8         |                             t9 += -0x3fa8;
    0x0040cb88 jalr t9                       |                             t9 ();
    0x0040cb8c nop                           |                             
    0x0040cb90 lw gp, 0x10(fp)               |                             gp = *(var_10h);
    0x0040cb94 sw v0, 0x20(fp)               |                             *(var_20h) = v0;
    0x0040cb98 addiu v0, zero, 0x13          |                             v0 = 0x13;
    0x0040cb9c sw v0, 0xd4(fp)               |                             *(var_d4h) = v0;
    0x0040cba0 lw t9, -0x7ba8(gp)            |                             t9 = sym.restore_privs;
    0x0040cba4 jalr t9                       |                             t9 ();
    0x0040cba8 nop                           |                             
    0x0040cbac lw gp, 0x10(fp)               |                             gp = *(var_10h);
                                             |                             if (v0 != 0) {
    0x0040cbb0 beqz v0, 0x40cbbc             |                                 
    0x0040cbb4 b 0x40d1a8                    |                                 goto label_3;
    0x0040cbb8 nop                           |                                 
                                             |                             }
    0x0040cbbc lw v0, 0x20(fp)               |                             v0 = *(var_20h);
                                             |                             if (v0 != 0) {
    0x0040cbc0 beqz v0, 0x40cbe0             |                                 
    0x0040cbc4 nop                           |                                 
    0x0040cbc8 lw v1, 0x20(fp)               |                                 v1 = *(var_20h);
    0x0040cbcc addiu v0, zero, 1             |                                 v0 = 1;
                                             |                                 if (v1 == v0) {
    0x0040cbd0 beq v1, v0, 0x40cbe0          |                                     goto label_4;
                                             |                                 }
    0x0040cbd4 nop                           |                                 
    0x0040cbd8 b 0x40cbf8                    |                                 goto label_5;
    0x0040cbdc nop                           |                                 
                                             |                             }
                                             | label_4:
    0x0040cbe0 lw t9, -0x7fd4(gp)            |                             t9 = *((gp - 8181));
    0x0040cbe4 addiu t9, t9, -0x3e9c         |                             t9 += -0x3e9c;
    0x0040cbe8 jalr t9                       |                             t9 ();
    0x0040cbec nop                           |                             
    0x0040cbf0 lw gp, 0x10(fp)               |                             gp = *(var_10h);
    0x0040cbf4 sw v0, 0x20(fp)               |                             *(var_20h) = v0;
                                             | label_5:
    0x0040cbf8 lw t9, -0x7fd4(gp)            |                             t9 = *((gp - 8181));
    0x0040cbfc addiu t9, t9, -0x409c         |                             t9 += -0x409c;
    0x0040cc00 jalr t9                       |                             t9 ();
    0x0040cc04 nop                           |                             
    0x0040cc08 lw gp, 0x10(fp)               |                             gp = *(var_10h);
    0x0040cc0c lw t9, -0x7c0c(gp)            |                             t9 = sym.drop_privs;
    0x0040cc10 jalr t9                       |                             t9 ();
    0x0040cc14 nop                           |                             
    0x0040cc18 lw gp, 0x10(fp)               |                             gp = *(var_10h);
                                             |                             if (v0 != 0) {
    0x0040cc1c beqz v0, 0x40cc28             |                                 
    0x0040cc20 b 0x40d1a8                    |                                 goto label_3;
    0x0040cc24 nop                           |                                 
                                             |                             }
    0x0040cc28 addiu v0, fp, 0x30            |                             v0 = fp + 0x30;
    0x0040cc2c lw a0, -0x7fe8(gp)            |                             a0 = *((gp - 8186));
    0x0040cc30 addiu a0, a0, -0x7cf0         |                             a0 += -0x7cf0;
    0x0040cc34 lw a0, 8(a0)                  |                             a0 = *((a0 + 2));
    0x0040cc38 move a1, v0                   |                             a1 = v0;
    0x0040cc3c lw t9, -0x7b90(gp)            |                             t9 = sym.imp.stat64;
    0x0040cc40 jalr t9                       |                             t9 ();
    0x0040cc44 nop                           |                             
    0x0040cc48 lw gp, 0x10(fp)               |                             gp = *(var_10h);
                                             |                             if (v0 != 0) {
    0x0040cc4c beqz v0, 0x40cc5c             |                                 
    0x0040cc50 addiu v0, zero, 0x13          |                                 v0 = 0x13;
    0x0040cc54 sw v0, 0xd4(fp)               |                                 *(var_d4h) = v0;
    0x0040cc58 b 0x40d1a8                    |                                 
                                             |                             } else {
    0x0040cc5c lw v0, 0x48(fp)               |                                 v0 = *(var_48h);
    0x0040cc60 andi v1, v0, 0xf000           |                                 v1 = v0 & 0xf000;
    0x0040cc64 addiu v0, zero, 0x6000        |                                 v0 = 0x6000;
                                             |                                 if (v1 == v0) {
    0x0040cc68 bne v1, v0, 0x40cc94          |                                     
    0x0040cc6c nop                           |                                     
    0x0040cc70 lw v1, 0x20(fp)               |                                     v1 = *(var_20h);
    0x0040cc74 addiu v0, zero, 2             |                                     v0 = 2;
                                             |                                     if (v1 == v0) {
    0x0040cc78 beq v1, v0, 0x40cc94          |                                         goto label_6;
                                             |                                     }
    0x0040cc7c nop                           |                                     
    0x0040cc80 lw v1, -0x7fe8(gp)            |                                     v1 = *((gp - 8186));
    0x0040cc84 addiu v1, v1, -0x7ce0         |                                     v1 += -0x7ce0;
    0x0040cc88 lw v1, (v1)                   |                                     v1 = *(v1);
    0x0040cc8c addiu v0, zero, 1             |                                     v0 = 1;
    0x0040cc90 sw v0, 0x5c(v1)               |                                     *((v1 + 23)) = v0;
                                             |                                 }
                                             | label_6:
    0x0040cc94 lw a0, -0x7fe8(gp)            |                                 a0 = *((gp - 8186));
    0x0040cc98 addiu a0, a0, -0x7cf0         |                                 a0 += -0x7cf0;
    0x0040cc9c lw a0, 8(a0)                  |                                 a0 = *((a0 + 2));
    0x0040cca0 lw t9, -0x7fd4(gp)            |                                 t9 = *((gp - 8181));
    0x0040cca4 addiu t9, t9, -0x45e4         |                                 t9 += -0x45e4;
    0x0040cca8 jalr t9                       |                                 t9 ();
    0x0040ccac nop                           |                                 
    0x0040ccb0 lw gp, 0x10(fp)               |                                 gp = *(var_10h);
    0x0040ccb4 sw v0, 0xd4(fp)               |                                 *(var_d4h) = v0;
    0x0040ccb8 lw v0, 0xd4(fp)               |                                 v0 = *(var_d4h);
                                             |                                 if (v0 != 0) {
    0x0040ccbc beqz v0, 0x40cccc             |                                     
    0x0040ccc0 nop                           |                                     
    0x0040ccc4 b 0x40d1a8                    |                                     goto label_3;
    0x0040ccc8 nop                           |                                     
                                             |                                 }
    0x0040cccc lw v0, -0x7fe8(gp)            |                                 v0 = *((gp - 8186));
    0x0040ccd0 addiu v0, v0, -0x7ce0         |                                 v0 += -0x7ce0;
    0x0040ccd4 lw v0, (v0)                   |                                 v0 = *(v0);
    0x0040ccd8 lw v0, 0x5c(v0)               |                                 v0 = *((v0 + 23));
                                             |                                 if (v0 != 0) {
    0x0040ccdc beqz v0, 0x40cd08             |                                     
    0x0040cce0 nop                           |                                     
    0x0040cce4 addiu a0, fp, 0x18            |                                     a0 = fp + 0x18;
    0x0040cce8 lw t9, -0x7fd4(gp)            |                                     t9 = *((gp - 8181));
    0x0040ccec addiu t9, t9, -0x3bfc         |                                     t9 += -0x3bfc;
    0x0040ccf0 jalr t9                       |                                     t9 ();
    0x0040ccf4 nop                           |                                     
    0x0040ccf8 lw gp, 0x10(fp)               |                                     gp = *(var_10h);
                                             |                                     if (v0 == 0) {
    0x0040ccfc beqz v0, 0x40cd08             |                                         goto label_7;
                                             |                                     }
    0x0040cd00 b 0x40d1a8                    |                                     goto label_3;
    0x0040cd04 nop                           |                                     
                                             |                                 }
                                             | label_7:
    0x0040cd08 lw v1, -0x7fe8(gp)            |                                 v1 = *((gp - 8186));
    0x0040cd0c addiu v1, v1, -0x7ce0         |                                 v1 += -0x7ce0;
    0x0040cd10 lw v1, (v1)                   |                                 v1 = *(v1);
    0x0040cd14 lw v0, -0x7fe8(gp)            |                                 v0 = *((gp - 8186));
    0x0040cd18 addiu v0, v0, -0x7ce0         |                                 v0 += -0x7ce0;
    0x0040cd1c lw v0, (v0)                   |                                 v0 = *(v0);
    0x0040cd20 lw v0, (v0)                   |                                 v0 = *(v0);
    0x0040cd24 sw v0, 0x80(v1)               |                                 *((v1 + 32)) = v0;
    0x0040cd28 lw v0, -0x7fe8(gp)            |                                 v0 = *((gp - 8186));
    0x0040cd2c addiu v0, v0, -0x7ce0         |                                 v0 += -0x7ce0;
    0x0040cd30 lw v0, (v0)                   |                                 v0 = *(v0);
    0x0040cd34 lw v1, (v0)                   |                                 v1 = *(v0);
    0x0040cd38 lw v0, -0x7fe8(gp)            |                                 v0 = *((gp - 8186));
    0x0040cd3c addiu v0, v0, -0x7ce0         |                                 v0 += -0x7ce0;
    0x0040cd40 lw v0, (v0)                   |                                 v0 = *(v0);
    0x0040cd44 lw v0, 0x70(v0)               |                                 v0 = *((v0 + 28));
    0x0040cd48 sw v0, 0x94(v1)               |                                 *((v1 + 37)) = v0;
    0x0040cd4c lw v0, -0x7fe8(gp)            |                                 v0 = *((gp - 8186));
    0x0040cd50 addiu v0, v0, -0x7ce0         |                                 v0 += -0x7ce0;
    0x0040cd54 lw v0, (v0)                   |                                 v0 = *(v0);
    0x0040cd58 lw v1, (v0)                   |                                 v1 = *(v0);
    0x0040cd5c lw v0, -0x7fe8(gp)            |                                 v0 = *((gp - 8186));
    0x0040cd60 addiu v0, v0, -0x7ce0         |                                 v0 += -0x7ce0;
    0x0040cd64 lw v0, (v0)                   |                                 v0 = *(v0);
    0x0040cd68 lw v0, 0x64(v0)               |                                 v0 = *((v0 + 25));
    0x0040cd6c sw v0, 0xd8(v1)               |                                 *((v1 + 54)) = v0;
    0x0040cd70 lw v0, -0x7fe8(gp)            |                                 v0 = *((gp - 8186));
    0x0040cd74 addiu v0, v0, -0x7ce0         |                                 v0 += -0x7ce0;
    0x0040cd78 lw v0, (v0)                   |                                 v0 = *(v0);
    0x0040cd7c lw a0, (v0)                   |                                 a0 = *(v0);
    0x0040cd80 lw t9, -0x7e84(gp)            |                                 t9 = sym.imp.ntfs_open_secure;
    0x0040cd84 jalr t9                       |                                 t9 ();
    0x0040cd88 nop                           |                                 
    0x0040cd8c lw gp, 0x10(fp)               |                                 gp = *(var_10h);
                                             |                                 if (v0 != 0) {
    0x0040cd90 beqz v0, 0x40cdc0             |                                     
    0x0040cd94 lw v0, -0x7fe8(gp)            |                                     v0 = *((gp - 8186));
    0x0040cd98 addiu v0, v0, -0x7ce0         |                                     v0 += -0x7ce0;
    0x0040cd9c lw v0, (v0)                   |                                     v0 = *(v0);
    0x0040cda0 lw v0, (v0)                   |                                     v0 = *(v0);
