[*] Binary protection state of iptables

  
  	No RELRO       No Canary found   NX disabled  No PIE       No RPATH     No RUNPATH   No Symbols


[*] Function strcat tear down of iptables

    ; assembly                               | /* r2dec pseudo code output */
    0x004072f0 lw t9, -0x7b84(gp)            |         t9 = sym.imp.printf;
    0x004072f4 move a1, s1                   |         a1 = s1;
    0x004072f8 jalr t9                       |         t9 ();
    0x004072fc lw gp, 0x10(sp)               |         gp = *(var_10h);
                                             |     }
    0x00407300 lw s0, -0x7b88(gp)            |     s0 = *((gp - 7906));
    0x00407304 lw a1, (s0)                   |     a1 = *(s0);
    0x00407308 lw v0, 0x34(a1)               |     v0 = *((a1 + 13));
                                             |     if (v0 != 0) {
    0x0040730c beqz v0, 0x40735c             |         
    0x00407310 nop                           |         
    0x00407314 lw a0, 0x10(a1)               |         a0 = *((a1 + 4));
    0x00407318 lw v0, 0x1c(a1)               |         v0 = *((a1 + 7));
    0x0040731c sltu v0, a0, v0               |         v0 = (a0 < v0) ? 1 : 0;
                                             |         if (v0 != 0) {
    0x00407320 beqz v0, 0x40734c             |             
    0x00407324 nop                           |             
    0x00407328 addiu v0, a0, 1               |             v0 = a0 + 1;
    0x0040732c sw v0, 0x10(a1)               |             *((a1 + 4)) = v0;
    0x00407330 addiu v0, zero, 0x21          |             v0 = 0x21;
    0x00407334 lbu v1, 0x53(s2)              |             v1 = *((s2 + 83));
    0x00407338 andi v1, v1, 0x40             |             v1 &= 0x40;
    0x0040733c sltiu v1, v1, 1               |             v1 = (v1 < 1) ? 1 : 0;
    0x00407340 subu v0, v0, v1               |             __asm ("subu v0, v0, v1");
    0x00407344 sb v0, (a0)                   |             *(a0) = v0;
    0x00407348 b 0x40737c                    |             goto label_0;
                                             |         }
    0x0040734c lbu v0, 0x53(s2)              |         v0 = *((s2 + 83));
    0x00407350 lw t9, -0x7fa4(gp)            |         t9 = sym.imp.__fputc_unlocked;
    0x00407354 andi v0, v0, 0x40             |         v0 &= 0x40;
    0x00407358 b 0x407368                    |         
                                             |     } else {
    0x0040735c lbu v0, 0x53(s2)              |         v0 = *((s2 + 83));
    0x00407360 lw t9, -0x7ea0(gp)            |         t9 = sym.imp.fputc;
    0x00407364 andi v0, v0, 0x40             |         v0 &= 0x40;
                                             |     }
    0x00407368 addiu v1, zero, 0x20          |     v1 = 0x20;
    0x0040736c addiu a0, zero, 0x21          |     a0 = 0x21;
                                             |     if (v0 != 0) {
    0x00407370 movz a0, v1, v0               |         a0 = v1;
                                             |     }
    0x00407374 jalr t9                       |     t9 ();
    0x00407378 lw gp, 0x10(sp)               |     gp = *(var_10h);
                                             | label_0:
    0x0040737c lw t9, -0x7fd8(gp)            |     t9 = *(gp);
    0x00407380 andi s1, s4, 1                |     s1 = s4 & 1;
    0x00407384 lbu a0, 0x51(s2)              |     a0 = *((s2 + 81));
    0x00407388 addiu t9, t9, 0x6920          |     t9 += 0x6920;
    0x0040738c move a1, s1                   |     a1 = s1;
    0x00407390 jalr t9                       |     t9 ();
    0x00407394 move a1, v0                   |     a1 = v0;
    0x00407398 lw gp, 0x10(sp)               |     gp = *(var_10h);
    0x0040739c andi v0, s4, 0x10             |     v0 = s4 & 0x10;
                                             |     if (a1 != 0) {
    0x004073a0 beqz a1, 0x4073cc             |         
                                             |         if (v0 != 0) {
    0x004073a4 beqz v0, 0x4073b8             |             
    0x004073a8 nop                           |             
    0x004073ac lw v0, -0x7fd4(gp)            |             v0 = *((gp - 8181));
    0x004073b0 addiu a0, v0, 0x6a8c          |             a0 = v0 + 0x6a8c;
    0x004073b4 b 0x4073c0                    |             
                                             |         } else {
    0x004073b8 lw v0, -0x7fd4(gp)            |             v0 = *((gp - 8181));
    0x004073bc addiu a0, v0, 0x6a98          |             a0 = v0 + 0x6a98;
                                             |         }
    0x004073c0 lw t9, -0x7b84(gp)            |         t9 = sym.imp.printf;
    0x004073c4 b 0x4073f0                    |         goto label_1;
    0x004073c8 nop                           |         
                                             |     }
                                             |     if (v0 != 0) {
    0x004073cc beqz v0, 0x4073e0             |         
    0x004073d0 nop                           |         
    0x004073d4 lw v0, -0x7fd4(gp)            |         v0 = *((gp - 8181));
    0x004073d8 addiu a0, v0, 0x6aa0          |         a0 = v0 + 0x6aa0;
    0x004073dc b 0x4073e8                    |         
                                             |     } else {
    0x004073e0 lw v0, -0x7fd4(gp)            |         v0 = *((gp - 8181));
    0x004073e4 addiu a0, v0, 0x6aa8          |         a0 = v0 + 0x6aa8;
                                             |     }
    0x004073e8 lw t9, -0x7b84(gp)            |     t9 = sym.imp.printf;
    0x004073ec lhu a1, 0x50(s2)              |     a1 = *((s2 + 40));
                                             | label_1:
    0x004073f0 jalr t9                       |     t9 ();
    0x004073f4 nop                           |     
    0x004073f8 andi v0, s4, 8                |     v0 = s4 & 8;
    0x004073fc lw gp, 0x10(sp)               |     gp = *(var_10h);
    0x00407400 andi v0, s4, 0x40             |     v0 = s4 & 0x40;
                                             |     if (v0 != 0) {
    0x00407404 beqz v0, 0x407558             |         
    0x00407408 andi v0, s4, 0x10             |         v0 = s4 & 0x10;
                                             |         if (v0 != 0) {
    0x0040740c beqz v0, 0x40742c             |             
    0x00407410 nop                           |             
    0x00407414 lw a0, -0x7fd4(gp)            |             a0 = *((gp - 8181));
    0x00407418 lw t9, -0x7f5c(gp)            |             t9 = sym.imp.fputs;
    0x0040741c lw a1, (s0)                   |             a1 = *(s0);
    0x00407420 addiu a0, a0, 0x6ab0          |             a0 += 0x6ab0;
    0x00407424 jalr t9                       |             t9 ();
    0x00407428 lw gp, 0x10(sp)               |             gp = *(var_10h);
                                             |         }
    0x0040742c lw s0, -0x7b88(gp)            |         s0 = *((gp - 7906));
    0x00407430 lw a1, (s0)                   |         a1 = *(s0);
    0x00407434 lw v0, 0x34(a1)               |         v0 = *((a1 + 13));
                                             |         if (v0 != 0) {
    0x00407438 beqz v0, 0x407488             |             
    0x0040743c nop                           |             
    0x00407440 lw v1, 0x10(a1)               |             v1 = *((a1 + 4));
    0x00407444 lw v0, 0x1c(a1)               |             v0 = *((a1 + 7));
    0x00407448 sltu v0, v1, v0               |             v0 = (v1 < v0) ? 1 : 0;
                                             |             if (v0 != 0) {
    0x0040744c beqz v0, 0x407478             |                 
    0x00407450 nop                           |                 
    0x00407454 addiu v0, v1, 1               |                 v0 = v1 + 1;
    0x00407458 sw v0, 0x10(a1)               |                 *((a1 + 4)) = v0;
    0x0040745c lbu v0, 0x53(s2)              |                 v0 = *((s2 + 83));
    0x00407460 andi v0, v0, 0x20             |                 v0 &= 0x20;
    0x00407464 addiu a0, zero, 0x21          |                 a0 = 0x21;
                                             |                 if (v0 == 0) {
    0x00407468 bnez v0, 0x407470             |                     
    0x0040746c addiu a0, zero, 0x2d          |                     a0 = 0x2d;
                                             |                 }
    0x00407470 sb a0, (v1)                   |                 *(v1) = a0;
    0x00407474 b 0x4074a8                    |                 goto label_2;
                                             |             }
    0x00407478 lbu v0, 0x53(s2)              |             v0 = *((s2 + 83));
    0x0040747c lw t9, -0x7fa4(gp)            |             t9 = sym.imp.__fputc_unlocked;
    0x00407480 andi v0, v0, 0x20             |             v0 &= 0x20;
    0x00407484 b 0x407494                    |             
                                             |         } else {
    0x00407488 lbu v0, 0x53(s2)              |             v0 = *((s2 + 83));
    0x0040748c lw t9, -0x7ea0(gp)            |             t9 = sym.imp.fputc;
    0x00407490 andi v0, v0, 0x20             |             v0 &= 0x20;
                                             |         }
    0x00407494 addiu v1, zero, 0x2d          |         v1 = 0x2d;
    0x00407498 addiu a0, zero, 0x21          |         a0 = 0x21;
                                             |         if (v0 != 0) {
    0x0040749c movz a0, v1, v0               |             a0 = v1;
                                             |         }
    0x004074a0 jalr t9                       |         t9 ();
    0x004074a4 lw gp, 0x10(sp)               |         gp = *(var_10h);
                                             | label_2:
    0x004074a8 lw a1, (s0)                   |         a1 = *(s0);
    0x004074ac lw v0, 0x34(a1)               |         v0 = *((a1 + 13));
    0x004074b0 andi v1, s3, 1                |         v1 = s3 & 1;
                                             |         if (v0 != 0) {
    0x004074b4 beqz v0, 0x4074ec             |             
    0x004074b8 lw a0, 0x10(a1)               |             a0 = *((a1 + 4));
    0x004074bc lw v0, 0x1c(a1)               |             v0 = *((a1 + 7));
    0x004074c0 lw t9, -0x7fa4(gp)            |             t9 = sym.imp.__fputc_unlocked;
    0x004074c4 sltu v0, a0, v0               |             v0 = (a0 < v0) ? 1 : 0;
    0x004074c8 addiu v0, zero, 0x2d          |             v0 = 0x2d;
                                             |             if (v0 != 0) {
    0x004074cc beqz v0, 0x4074f4             |                 
    0x004074d0 addiu v0, a0, 1               |                 v0 = a0 + 1;
    0x004074d4 addiu a2, zero, 0x66          |                 a2 = 0x66;
    0x004074d8 sw v0, 0x10(a1)               |                 *((a1 + 4)) = v0;
                                             |                 if (v1 == 0) {
    0x004074dc bnez v1, 0x4074e4             |                     
    0x004074e0 addiu a2, zero, 0x2d          |                     a2 = 0x2d;
                                             |                 }
    0x004074e4 sb a2, (a0)                   |                 *(a0) = a2;
    0x004074e8 b 0x407504                    |                 
                                             |             } else {
    0x004074ec lw t9, -0x7ea0(gp)            |                 t9 = sym.imp.fputc;
    0x004074f0 addiu v0, zero, 0x2d          |                 v0 = 0x2d;
                                             |             }
    0x004074f4 addiu a0, zero, 0x66          |             a0 = 0x66;
                                             |             if (v1 != 0) {
    0x004074f8 movz a0, v0, v1               |                 a0 = v0;
                                             |             }
    0x004074fc jalr t9                       |             t9 ();
    0x00407500 lw gp, 0x10(sp)               |             gp = *(var_10h);
                                             |         }
    0x00407504 lw a1, (s0)                   |         a1 = *(s0);
    0x00407508 lw v0, 0x34(a1)               |         v0 = *((a1 + 13));
                                             |         if (v0 != 0) {
    0x0040750c beqz v0, 0x407544             |             
    0x00407510 nop                           |             
    0x00407514 lw a0, 0x10(a1)               |             a0 = *((a1 + 4));
    0x00407518 lw v0, 0x1c(a1)               |             v0 = *((a1 + 7));
    0x0040751c sltu v0, a0, v0               |             v0 = (a0 < v0) ? 1 : 0;
    0x00407520 addiu v1, a0, 1               |             v1 = a0 + 1;
                                             |             if (v0 != 0) {
    0x00407524 beqz v0, 0x407538             |                 
    0x00407528 addiu v0, zero, 0x20          |                 v0 = 0x20;
    0x0040752c sb v0, (a0)                   |                 *(a0) = v0;
    0x00407530 sw v1, 0x10(a1)               |                 *((a1 + 4)) = v1;
    0x00407534 b 0x407554                    |                 goto label_3;
                                             |             }
    0x00407538 lw t9, -0x7fa4(gp)            |             t9 = sym.imp.__fputc_unlocked;
    0x0040753c b 0x407548                    |             goto label_4;
    0x00407540 nop                           |             
                                             |         }
    0x00407544 lw t9, -0x7ea0(gp)            |         t9 = sym.imp.fputc;
                                             | label_4:
    0x00407548 addiu a0, zero, 0x20          |         a0 = 0x20;
    0x0040754c jalr t9                       |         t9 ();
    0x00407550 lw gp, 0x10(sp)               |         gp = *(var_10h);
                                             | label_3:
    0x00407554 andi v0, s4, 0x40             |         v0 = s4 & 0x40;
                                             |     }
                                             |     if (v0 != 0) {
    0x00407558 beqz v0, 0x407688             |         
    0x0040755c nop                           |         
    0x00407560 lbu v0, 0x53(s2)              |         v0 = *((s2 + 83));
    0x00407564 andi v0, v0, 1                |         v0 &= 1;
    0x00407568 addiu v0, zero, 0x21          |         v0 = 0x21;
                                             |         if (v0 != 0) {
    0x0040756c beqz v0, 0x40757c             |             
    0x00407570 sb v0, 0x1018(sp)             |             *(var_1018h) = v0;
    0x00407574 sb zero, 0x1019(sp)           |             *(var_1019h) = 0;
    0x00407578 b 0x407580                    |             
                                             |         } else {
    0x0040757c sb zero, 0x1018(sp)           |             *(var_1018h) = 0;
                                             |         }
    0x00407580 lb v0, 0x10(s2)               |         v0 = *((s2 + 16));
    0x00407584 addiu a0, sp, 0x1018          |         a0 = sp + 0x1018;
                                             |         if (v0 != 0) {
    0x00407588 beqz v0, 0x407598             |             
[31m    0x0040758c lw t9, -0x7d18(gp)            |             t9 = sym.imp.strcat;[0m
    0x00407590 addiu a1, s2, 0x10            |             a1 = s2 + 0x10;
    0x00407594 b 0x4075b8                    |             
                                             |         } else {
[31m    0x00407598 lw t9, -0x7d18(gp)            |             t9 = sym.imp.strcat;[0m
                                             |             if (s1 != 0) {
    0x0040759c beqz s1, 0x4075b0             |                 
    0x004075a0 nop                           |                 
    0x004075a4 lw a1, -0x7fd4(gp)            |                 a1 = *((gp - 8181));
    0x004075a8 addiu a1, a1, 0x6ab8          |                 a1 += 0x6ab8;
    0x004075ac b 0x4075b8                    |                 
                                             |             } else {
    0x004075b0 lw a1, -0x7fd4(gp)            |                 a1 = *((gp - 8181));
    0x004075b4 addiu a1, a1, 0x6abc          |                 a1 += 0x6abc;
                                             |             }
                                             |         }
    0x004075b8 andi s1, s4, 0x10             |         s1 = s4 & 0x10;
    0x004075bc jalr t9                       |         t9 ();
    0x004075c0 lw gp, 0x10(sp)               |         gp = *(var_10h);
                                             |         if (s1 != 0) {
    0x004075c4 beqz s1, 0x4075d8             |             
    0x004075c8 nop                           |             
    0x004075cc lw v0, -0x7fd4(gp)            |             v0 = *((gp - 8181));
    0x004075d0 addiu a0, v0, 0x6ac0          |             a0 = v0 + 0x6ac0;
    0x004075d4 b 0x4075e0                    |             
                                             |         } else {
    0x004075d8 lw v0, -0x7fd4(gp)            |             v0 = *((gp - 8181));
    0x004075dc addiu a0, v0, 0x6ac8          |             a0 = v0 + 0x6ac8;
                                             |         }
    0x004075e0 lw t9, -0x7b84(gp)            |         t9 = sym.imp.printf;
    0x004075e4 addiu s0, sp, 0x1018          |         s0 = sp + 0x1018;
    0x004075e8 move a1, s0                   |         a1 = s0;
    0x004075ec jalr t9                       |         t9 ();
    0x004075f0 lbu v0, 0x53(s2)              |         v0 = *((s2 + 83));
    0x004075f4 lw gp, 0x10(sp)               |         gp = *(var_10h);
    0x004075f8 andi v0, v0, 2                |         v0 &= 2;
    0x004075fc addiu v0, zero, 0x21          |         v0 = 0x21;
                                             |         if (v0 != 0) {
    0x00407600 beqz v0, 0x407610             |             
    0x00407604 sb v0, 0x1018(sp)             |             *(var_1018h) = v0;
    0x00407608 sb zero, 0x1019(sp)           |             *(var_1019h) = 0;
    0x0040760c b 0x407614                    |             
                                             |         } else {
    0x00407610 sb zero, 0x1018(sp)           |             *(var_1018h) = 0;
                                             |         }
    0x00407614 lb v0, 0x20(s2)               |         v0 = *((s2 + 32));
    0x00407618 andi v0, s4, 1                |         v0 = s4 & 1;
                                             |         if (v0 != 0) {
    0x0040761c beqz v0, 0x407630             |             
[31m    0x00407620 lw t9, -0x7d18(gp)            |             t9 = sym.imp.strcat;[0m
    0x00407624 move a0, s0                   |             a0 = s0;
    0x00407628 addiu a1, s2, 0x20            |             a1 = s2 + 0x20;
    0x0040762c b 0x407650                    |             
                                             |         } else {
[31m    0x00407630 lw t9, -0x7d18(gp)            |             t9 = sym.imp.strcat;[0m
    0x00407634 move a0, s0                   |             a0 = s0;
                                             |             if (v0 != 0) {
    0x00407638 beqz v0, 0x407648             |                 
    0x0040763c lw a1, -0x7fd4(gp)            |                 a1 = *((gp - 8181));
    0x00407640 addiu a1, a1, 0x6ab8          |                 a1 += 0x6ab8;
    0x00407644 b 0x407650                    |                 
                                             |             } else {
    0x00407648 lw a1, -0x7fd4(gp)            |                 a1 = *((gp - 8181));
    0x0040764c addiu a1, a1, 0x6abc          |                 a1 += 0x6abc;
                                             |             }
                                             |         }
    0x00407650 jalr t9                       |         t9 ();
    0x00407654 nop                           |         
    0x00407658 lw gp, 0x10(sp)               |         gp = *(var_10h);
                                             |         if (s1 != 0) {
    0x0040765c beqz s1, 0x407670             |             
    0x00407660 nop                           |             
    0x00407664 lw v0, -0x7fd4(gp)            |             v0 = *((gp - 8181));
    0x00407668 addiu a0, v0, 0x6ad0          |             a0 = v0 + 0x6ad0;
    0x0040766c b 0x407678                    |             
                                             |         } else {
    0x00407670 lw v0, -0x7fd4(gp)            |             v0 = *((gp - 8181));
    0x00407674 addiu a0, v0, 0x6ad8          |             a0 = v0 + 0x6ad8;
                                             |         }
    0x00407678 lw t9, -0x7b84(gp)            |         t9 = sym.imp.printf;
    0x0040767c addiu a1, sp, 0x1018          |         a1 = sp + 0x1018;
    0x00407680 jalr t9                       |         t9 ();
    0x00407684 lw gp, 0x10(sp)               |         gp = *(var_10h);
                                             |     }
    0x00407688 lw s0, -0x7b88(gp)            |     s0 = *((gp - 7906));
    0x0040768c lw a1, (s0)                   |     a1 = *(s0);
    0x00407690 lw v0, 0x34(a1)               |     v0 = *((a1 + 13));
                                             |     if (v0 != 0) {
    0x00407694 beqz v0, 0x4076e4             |         
    0x00407698 nop                           |         
    0x0040769c lw a0, 0x10(a1)               |         a0 = *((a1 + 4));
    0x004076a0 lw v0, 0x1c(a1)               |         v0 = *((a1 + 7));
    0x004076a4 sltu v0, a0, v0               |         v0 = (a0 < v0) ? 1 : 0;
                                             |         if (v0 != 0) {
    0x004076a8 beqz v0, 0x4076d4             |             
    0x004076ac nop                           |             
    0x004076b0 addiu v0, a0, 1               |             v0 = a0 + 1;
    0x004076b4 sw v0, 0x10(a1)               |             *((a1 + 4)) = v0;
    0x004076b8 addiu v0, zero, 0x21          |             v0 = 0x21;
    0x004076bc lbu v1, 0x53(s2)              |             v1 = *((s2 + 83));
    0x004076c0 andi v1, v1, 8                |             v1 &= 8;
    0x004076c4 sltiu v1, v1, 1               |             v1 = (v1 < 1) ? 1 : 0;
    0x004076c8 subu v0, v0, v1               |             __asm ("subu v0, v0, v1");
    0x004076cc sb v0, (a0)                   |             *(a0) = v0;
    0x004076d0 b 0x407704                    |             goto label_5;
                                             |         }
    0x004076d4 lbu v0, 0x53(s2)              |         v0 = *((s2 + 83));
    0x004076d8 lw t9, -0x7fa4(gp)            |         t9 = sym.imp.__fputc_unlocked;
    0x004076dc andi v0, v0, 8                |         v0 &= 8;
    0x004076e0 b 0x4076f0                    |         
                                             |     } else {
    0x004076e4 lbu v0, 0x53(s2)              |         v0 = *((s2 + 83));
    0x004076e8 lw t9, -0x7ea0(gp)            |         t9 = sym.imp.fputc;
    0x004076ec andi v0, v0, 8                |         v0 &= 8;
                                             |     }
    0x004076f0 addiu v1, zero, 0x20          |     v1 = 0x20;
    0x004076f4 addiu a0, zero, 0x21          |     a0 = 0x21;
                                             |     if (v0 != 0) {
    0x004076f8 movz a0, v1, v0               |         a0 = v1;
                                             |     }
    0x004076fc jalr t9                       |     t9 ();
    0x00407700 lw gp, 0x10(sp)               |     gp = *(var_10h);
                                             | label_5:
    0x00407704 lw v0, 8(s2)                  |     v0 = *((s2 + 2));
    0x00407708 andi v0, s4, 1                |     v0 = s4 & 1;
                                             |     if (v0 == 0) {
    0x0040770c bnez v0, 0x407748             |         
                                             |         if (v0 == 0) {
    0x00407710 bnez v0, 0x407748             |             
    0x00407714 nop                           |             
    0x00407718 andi v0, s4, 0x10             |             v0 = s4 & 0x10;
                                             |             if (v0 != 0) {
    0x0040771c beqz v0, 0x407730             |                 
    0x00407720 nop                           |                 
    0x00407724 lw v0, -0x7fd4(gp)            |                 v0 = *((gp - 8181));
    0x00407728 addiu a0, v0, 0x6a8c          |                 a0 = v0 + 0x6a8c;
    0x0040772c b 0x407738                    |                 
                                             |             } else {
    0x00407730 lw v0, -0x7fd4(gp)            |                 v0 = *((gp - 8181));
    0x00407734 addiu a0, v0, 0x6ae0          |                 a0 = v0 + 0x6ae0;
                                             |             }
    0x00407738 lw a1, -0x7fd4(gp)            |             a1 = *((gp - 8181));
    0x0040773c lw t9, -0x7b84(gp)            |             t9 = sym.imp.printf;
    0x00407740 addiu a1, a1, 0x6ae8          |             a1 += 0x6ae8;
    0x00407744 b 0x4077c4                    |             
                                             |         }
                                             |     } else {
    0x00407748 lw t9, -0x7c94(gp)            |         t9 = sym.xtables_ipaddr_to_numeric;
                                             |         if (v0 == 0) {
    0x0040774c bnez v0, 0x407758             |             
    0x00407750 nop                           |             
    0x00407754 lw t9, -0x7e90(gp)            |             t9 = sym.xtables_ipaddr_to_anyname;
                                             |         }
    0x00407758 move a0, s2                   |         a0 = s2;
    0x0040775c jalr t9                       |         t9 ();
    0x00407760 addiu a0, sp, 0x18            |         a0 = sp + 0x18;
    0x00407764 lw gp, 0x10(sp)               |         gp = *(var_10h);
    0x00407768 lw t9, -0x7b68(gp)            |         t9 = sym.imp.strcpy;
    0x0040776c move a1, v0                   |         a1 = v0;
    0x00407770 jalr t9                       |         t9 ();
    0x00407774 lw gp, 0x10(sp)               |         gp = *(var_10h);
    0x00407778 lw t9, -0x7e54(gp)            |         t9 = sym.xtables_ipmask_to_numeric;
    0x0040777c addiu a0, s2, 8               |         a0 = s2 + 8;
    0x00407780 jalr t9                       |         t9 ();
    0x00407784 addiu a0, sp, 0x18            |         a0 = sp + 0x18;
    0x00407788 lw gp, 0x10(sp)               |         gp = *(var_10h);
[31m    0x0040778c lw t9, -0x7d18(gp)            |         t9 = sym.imp.strcat;[0m
    0x00407790 move a1, v0                   |         a1 = v0;
    0x00407794 jalr t9                       |         t9 ();
    0x00407798 andi v0, s4, 0x10             |         v0 = s4 & 0x10;
    0x0040779c lw gp, 0x10(sp)               |         gp = *(var_10h);
                                             |         if (v0 != 0) {
    0x004077a0 beqz v0, 0x4077b4             |             
    0x004077a4 nop                           |             
    0x004077a8 lw v0, -0x7fd4(gp)            |             v0 = *((gp - 8181));
    0x004077ac addiu a0, v0, 0x6a8c          |             a0 = v0 + 0x6a8c;
    0x004077b0 b 0x4077bc                    |             
                                             |         } else {
    0x004077b4 lw v0, -0x7fd4(gp)            |             v0 = *((gp - 8181));
    0x004077b8 addiu a0, v0, 0x6ae0          |             a0 = v0 + 0x6ae0;
                                             |         }
    0x004077bc lw t9, -0x7b84(gp)            |         t9 = sym.imp.printf;
    0x004077c0 addiu a1, sp, 0x18            |         a1 = sp + 0x18;
                                             |     }
    0x004077c4 jalr t9                       |     t9 ();
    0x004077c8 nop                           |     
    0x004077cc lw a1, (s0)                   |     a1 = *(s0);
    0x004077d0 lw gp, 0x10(sp)               |     gp = *(var_10h);
    0x004077d4 lw v0, 0x34(a1)               |     v0 = *((a1 + 13));
                                             |     if (v0 != 0) {
    0x004077d8 beqz v0, 0x407828             |         
